transaction_id,customer_id,date,amount,currency,transaction_type,country,merchant_category,is_fraud,fraud_score
TXN0010322,CUST00192,2023-09-06 13:54:00,1328.26,USD,POS,MX,Travel,0,11.14
TXN0010323,CUST00257,2023-05-05 16:06:00,7616.06,USD,Cash Deposit,US,Gaming,0,15.52
TXN0010324,CUST00307,2023-11-27 19:38:00,889.08,USD,Online Transfer,US,Crypto Exchange,0,6.79
TXN0010325,CUST00158,2023-05-02 16:14:00,259.87,USD,Cash Withdrawal,UK,Crypto Exchange,0,13.06
TXN0010326,CUST00004,2023-10-22 00:57:00,46.08,USD,Wire Transfer,US,Healthcare,0,38.14
TXN0010327,CUST00121,2023-05-08 04:36:00,91.69,USD,Cash Deposit,MX,Gaming,0,44.7
TXN0010328,CUST00401,2023-03-05 04:15:00,712.49,USD,ACH,IN,Money Transfer,0,10.5
TXN0010329,CUST00411,2023-04-28 04:40:00,2168.55,USD,Online Transfer,US,Restaurant,0,16.09
TXN0010330,CUST00474,2023-01-31 21:11:00,1366.92,USD,POS,RU,Travel,0,10.88
TXN0010331,CUST00172,2023-11-22 11:08:00,264.4,USD,Cash Withdrawal,US,Healthcare,0,37.95
TXN0010332,CUST00403,2023-01-13 12:48:00,1695.9,USD,POS,UK,Travel,0,7.26
TXN0010333,CUST00236,2023-12-18 20:29:00,925.41,USD,Online Transfer,CN,Money Transfer,0,0.0
TXN0010334,CUST00479,2023-09-05 15:13:00,2561.9,USD,ACH,RU,Travel,0,43.07
TXN0010335,CUST00162,2023-08-15 17:21:00,247.49,USD,Cash Deposit,US,Gaming,0,15.26
TXN0010336,CUST00408,2023-12-07 00:52:00,6132.65,USD,ACH,CN,Travel,0,0.0
TXN0010337,CUST00003,2023-11-05 02:28:00,85.42,USD,Online Transfer,US,Travel,0,18.17
TXN0010338,CUST00375,2023-01-28 20:34:00,120.21,USD,ACH,CN,Retail,0,0.0
TXN0010339,CUST00057,2023-09-25 01:36:00,71.95,USD,POS,AE,Crypto Exchange,0,58.4
TXN0010340,CUST00125,2023-08-19 10:40:00,6.5,USD,Cash Deposit,RU,Healthcare,1,61.78
TXN0010341,CUST00098,2023-05-09 03:58:00,345.8,USD,Wire Transfer,MX,Money Transfer,0,45.93
TXN0010342,CUST00459,2023-05-27 02:04:00,465.23,USD,ACH,CN,Restaurant,0,13.44
TXN0010343,CUST00456,2023-11-30 01:15:00,422.12,USD,ACH,CN,Retail,0,22.67
TXN0010344,CUST00387,2023-12-23 21:58:00,511.61,USD,Online Transfer,US,Travel,0,0.0
TXN0010345,CUST00013,2023-05-05 13:45:00,11.25,USD,Cash Deposit,NG,Restaurant,1,63.15
TXN0010346,CUST00217,2023-11-30 07:04:00,17.91,USD,Cash Withdrawal,US,Retail,0,23.5
TXN0010347,CUST00219,2023-10-05 11:22:00,512.56,USD,Wire Transfer,IN,Crypto Exchange,0,18.69
TXN0010348,CUST00091,2023-01-12 07:57:00,262.49,USD,Cash Deposit,CN,Travel,0,29.6
TXN0010349,CUST00037,2023-05-18 15:18:00,65.09,USD,Cash Withdrawal,US,Healthcare,0,2.37
TXN0010350,CUST00372,2023-05-05 04:33:00,9.06,USD,Cash Withdrawal,NG,Gaming,0,42.02
TXN0010351,CUST00467,2023-03-16 06:01:00,618.66,USD,Cash Withdrawal,US,Healthcare,0,34.07
TXN0010352,CUST00060,2023-08-25 05:24:00,214.23,USD,Online Transfer,US,Healthcare,0,0.0
TXN0010353,CUST00080,2023-09-30 22:23:00,826.85,USD,POS,US,Travel,0,5.29
TXN0010354,CUST00293,2023-09-24 13:09:00,9676.82,USD,Online Transfer,US,Restaurant,0,13.59
TXN0010355,CUST00200,2023-04-20 18:16:00,502.82,USD,Cash Deposit,IN,Gaming,0,31.59
TXN0010356,CUST00194,2023-05-30 18:03:00,473.72,USD,Cash Deposit,US,Healthcare,0,35.55
TXN0010357,CUST00211,2023-03-14 12:48:00,618.49,USD,ACH,BR,Crypto Exchange,0,1.88
TXN0010358,CUST00175,2023-04-18 00:16:00,441.43,USD,Cash Deposit,UK,Retail,0,12.83
TXN0010359,CUST00489,2023-06-22 20:55:00,623.13,USD,Cash Deposit,AE,Retail,0,56.8
TXN0010360,CUST00447,2023-08-21 15:50:00,419.12,USD,POS,US,Restaurant,0,16.59
TXN0010361,CUST00187,2023-06-12 20:48:00,897.87,USD,Cash Withdrawal,AE,Healthcare,0,29.99
TXN0010362,CUST00077,2023-06-23 22:44:00,766.9,USD,Cash Withdrawal,US,Money Transfer,0,26.61
TXN0010363,CUST00368,2023-02-23 14:32:00,680.36,USD,Wire Transfer,US,Retail,0,52.87
TXN0010364,CUST00267,2023-09-01 04:08:00,410.53,USD,ACH,DE,Crypto Exchange,0,34.62
TXN0010365,CUST00311,2023-03-20 01:09:00,967.65,USD,Cash Withdrawal,RU,Money Transfer,1,65.83
TXN0010366,CUST00471,2023-07-22 14:22:00,404.67,USD,POS,DE,Travel,0,0.87
TXN0010367,CUST00410,2023-06-01 22:17:00,409.51,USD,ACH,UK,Money Transfer,0,0.0
TXN0010368,CUST00017,2023-07-23 22:44:00,6743.37,USD,Online Transfer,US,Money Transfer,0,4.48
TXN0010369,CUST00008,2023-10-09 13:07:00,207.64,USD,Online Transfer,US,Crypto Exchange,0,10.33
TXN0010370,CUST00022,2023-07-29 15:54:00,1466.56,USD,POS,CN,Healthcare,0,42.61
TXN0010371,CUST00406,2023-11-14 11:58:00,119.94,USD,Cash Deposit,US,Travel,0,23.49
TXN0010372,CUST00295,2023-02-13 23:38:00,91.32,USD,POS,US,Retail,0,0.59
TXN0010373,CUST00443,2023-07-11 13:21:00,71.65,USD,Wire Transfer,UK,Healthcare,0,47.69
TXN0010374,CUST00481,2023-10-12 03:40:00,48.15,USD,ACH,DE,Gaming,0,6.68
TXN0010375,CUST00142,2023-01-06 22:17:00,2099.71,USD,Cash Deposit,RU,Gaming,0,34.71
TXN0010376,CUST00490,2023-06-23 23:03:00,32.17,USD,POS,US,Money Transfer,0,14.57
TXN0010377,CUST00176,2023-12-05 05:43:00,824.41,USD,POS,DE,Retail,0,5.58
TXN0010378,CUST00288,2023-04-27 10:47:00,46.54,USD,Cash Deposit,IN,Gaming,0,46.26
TXN0010379,CUST00321,2023-08-19 16:54:00,10.17,USD,Online Transfer,MX,Retail,0,0.0
TXN0010380,CUST00379,2023-10-25 00:24:00,2461.25,USD,Wire Transfer,US,Money Transfer,0,37.78
TXN0010381,CUST00406,2023-10-06 10:11:00,755.8,USD,ACH,MX,Crypto Exchange,0,0.0
TXN0010382,CUST00418,2023-03-01 10:21:00,500.22,USD,Cash Withdrawal,DE,Crypto Exchange,0,10.13
TXN0010383,CUST00476,2023-09-02 06:32:00,614.69,USD,POS,IN,Retail,0,0.98
TXN0010384,CUST00496,2023-03-14 02:10:00,192.33,USD,Wire Transfer,UK,Travel,0,59.01
TXN0010385,CUST00386,2023-07-31 15:33:00,3588.06,USD,Cash Withdrawal,DE,Money Transfer,0,7.3
TXN0010386,CUST00447,2023-04-14 07:33:00,25.08,USD,Cash Withdrawal,UK,Gaming,0,52.2
TXN0010387,CUST00039,2023-08-13 20:52:00,78.38,USD,ACH,US,Retail,0,16.78
TXN0010388,CUST00458,2023-08-23 06:41:00,9.94,USD,Wire Transfer,DE,Gaming,0,49.58
TXN0010389,CUST00304,2023-02-10 08:57:00,1136.36,USD,POS,DE,Crypto Exchange,0,0.0
TXN0010390,CUST00013,2023-10-19 17:35:00,121.62,USD,Cash Withdrawal,BR,Money Transfer,1,45.6
TXN0010391,CUST00172,2023-11-08 21:12:00,1729.41,USD,ACH,US,Retail,0,0.0
TXN0010392,CUST00403,2023-07-03 10:19:00,401.8,USD,POS,CN,Money Transfer,0,18.82
TXN0010393,CUST00486,2023-01-29 00:18:00,199.18,USD,Cash Withdrawal,MX,Healthcare,0,15.02
TXN0010394,CUST00330,2023-09-23 00:35:00,533.97,USD,Wire Transfer,AE,Gaming,0,57.41
TXN0010395,CUST00179,2023-03-03 12:12:00,367.8,USD,Cash Deposit,US,Restaurant,0,16.2
TXN0010396,CUST00096,2023-07-10 06:21:00,139.24,USD,ACH,US,Travel,0,0.0
TXN0010397,CUST00201,2023-08-18 17:01:00,883.18,USD,Online Transfer,US,Retail,0,15.46
TXN0010398,CUST00359,2023-04-09 17:42:00,992.81,USD,POS,CN,Retail,0,4.52
TXN0010399,CUST00497,2023-03-13 17:19:00,5748.37,USD,POS,IN,Money Transfer,0,6.83
TXN0010400,CUST00412,2023-01-15 23:23:00,157.37,USD,Cash Deposit,DE,Gaming,0,13.1
TXN0010401,CUST00080,2023-02-02 17:12:00,40.16,USD,ACH,US,Crypto Exchange,0,0.0
TXN0010402,CUST00325,2023-04-29 06:20:00,114.09,USD,ACH,CN,Travel,0,0.0
TXN0010403,CUST00390,2023-06-27 02:29:00,538.8,USD,Cash Deposit,US,Restaurant,0,40.46
TXN0010404,CUST00440,2023-04-02 14:33:00,57.46,USD,Online Transfer,NG,Healthcare,0,17.76
TXN0010405,CUST00051,2023-07-31 16:30:00,640.13,USD,POS,NG,Money Transfer,0,22.78
TXN0010406,CUST00142,2023-12-19 19:46:00,3761.59,USD,Online Transfer,US,Crypto Exchange,0,0.0
TXN0010407,CUST00280,2023-01-17 23:33:00,1184.8,USD,Cash Withdrawal,CN,Money Transfer,0,43.3
TXN0010408,CUST00235,2023-03-02 12:54:00,14.75,USD,Cash Withdrawal,UK,Travel,0,33.71
TXN0010409,CUST00018,2023-09-27 15:35:00,35.16,USD,Online Transfer,NG,Healthcare,0,34.74
TXN0010410,CUST00351,2023-01-27 10:59:00,91.93,USD,POS,US,Retail,0,0.0
TXN0010411,CUST00107,2023-03-13 21:47:00,43.89,USD,POS,UK,Retail,0,7.6
TXN0010412,CUST00417,2023-01-26 11:34:00,394.2,USD,ACH,US,Restaurant,0,0.0
TXN0010413,CUST00389,2023-10-11 16:01:00,6469.73,USD,Cash Deposit,NG,Healthcare,1,62.62
TXN0010414,CUST00286,2023-08-18 07:58:00,18.46,USD,ACH,RU,Restaurant,0,18.3
TXN0010415,CUST00283,2023-01-09 13:45:00,1082.69,USD,ACH,DE,Retail,0,0.0
TXN0010416,CUST00102,2023-12-10 15:46:00,362.26,USD,POS,US,Gaming,0,0.0
TXN0010417,CUST00214,2023-02-18 19:45:00,580.03,USD,Cash Withdrawal,AE,Crypto Exchange,0,21.58
TXN0010418,CUST00305,2023-07-12 20:36:00,61.47,USD,Cash Withdrawal,RU,Travel,0,59.19
TXN0010419,CUST00286,2023-04-10 13:31:00,492.4,USD,ACH,US,Travel,0,0.0
TXN0010420,CUST00236,2023-01-25 02:48:00,216.7,USD,Cash Deposit,RU,Travel,0,58.05
TXN0010421,CUST00294,2023-02-05 02:49:00,4044.78,USD,Cash Withdrawal,US,Money Transfer,0,39.28
TXN0010422,CUST00062,2023-07-21 07:04:00,10274.14,USD,ACH,US,Travel,0,16.92
TXN0010423,CUST00307,2023-11-13 19:54:00,246.75,USD,Online Transfer,NG,Money Transfer,0,27.15
TXN0010424,CUST00158,2023-05-23 00:38:00,28.78,USD,ACH,US,Restaurant,0,22.41
TXN0010425,CUST00324,2023-05-29 13:37:00,349.41,USD,Cash Withdrawal,US,Healthcare,0,26.91
TXN0010426,CUST00488,2023-03-19 18:46:00,701.48,USD,Cash Withdrawal,US,Healthcare,0,36.03
TXN0010427,CUST00461,2023-07-12 07:37:00,1428.69,USD,Online Transfer,DE,Travel,0,19.23
TXN0010428,CUST00366,2023-04-18 16:59:00,8878.74,USD,Cash Withdrawal,DE,Retail,0,42.08
TXN0010429,CUST00009,2023-01-14 00:11:00,177.49,USD,ACH,US,Healthcare,0,16.44
TXN0010430,CUST00024,2023-07-29 00:39:00,21762.09,USD,Online Transfer,RU,Healthcare,0,22.19
TXN0010431,CUST00335,2023-05-27 02:29:00,76.26,USD,Online Transfer,US,Retail,0,2.56
TXN0010432,CUST00481,2023-04-22 06:35:00,26.19,USD,ACH,US,Restaurant,0,0.0
TXN0010433,CUST00272,2023-11-20 08:42:00,958.11,USD,Cash Deposit,UK,Healthcare,0,12.48
TXN0010434,CUST00365,2023-12-15 10:10:00,296.68,USD,Wire Transfer,RU,Restaurant,0,34.12
TXN0010435,CUST00028,2023-10-22 14:09:00,540.61,USD,Online Transfer,UK,Money Transfer,0,0.0
TXN0010436,CUST00360,2023-04-26 04:08:00,486.25,USD,Cash Withdrawal,RU,Healthcare,1,75.78
TXN0010437,CUST00106,2023-12-27 23:01:00,121.93,USD,ACH,DE,Crypto Exchange,0,11.77
TXN0010438,CUST00056,2023-04-27 19:00:00,73.16,USD,Cash Withdrawal,UK,Crypto Exchange,0,10.07
TXN0010439,CUST00250,2023-04-24 18:57:00,95.41,USD,Online Transfer,MX,Gaming,0,26.35
TXN0010440,CUST00013,2023-12-07 13:23:00,22.89,USD,Online Transfer,US,Restaurant,0,26.13
TXN0010441,CUST00208,2023-09-28 02:32:00,63.98,USD,Wire Transfer,US,Travel,0,23.7
TXN0010442,CUST00383,2023-11-04 01:15:00,22.94,USD,Cash Withdrawal,UK,Travel,0,46.4
TXN0010443,CUST00141,2023-07-18 14:59:00,439.65,USD,Wire Transfer,BR,Travel,0,34.91
TXN0010444,CUST00265,2023-10-14 23:02:00,145.82,USD,ACH,UK,Healthcare,0,20.96
TXN0010445,CUST00354,2023-07-22 02:09:00,191.37,USD,Wire Transfer,DE,Money Transfer,0,46.74
TXN0010446,CUST00453,2023-09-06 05:13:00,78.48,USD,ACH,AE,Retail,0,39.24
TXN0010447,CUST00214,2023-08-14 15:09:00,1242.05,USD,Cash Withdrawal,CN,Travel,0,0.0
TXN0010448,CUST00175,2023-07-19 17:38:00,119.95,USD,ACH,CN,Travel,0,2.38
TXN0010449,CUST00094,2023-04-17 23:19:00,4110.44,USD,Wire Transfer,AE,Retail,1,71.88
TXN0010450,CUST00466,2023-11-11 21:56:00,389.39,USD,Online Transfer,BR,Money Transfer,0,0.0
TXN0010451,CUST00327,2023-04-13 23:31:00,670.45,USD,POS,CN,Gaming,0,0.0
TXN0010452,CUST00131,2023-12-15 20:58:00,3523.97,USD,Online Transfer,UK,Money Transfer,0,0.0
TXN0010453,CUST00356,2023-08-22 07:58:00,88.08,USD,Cash Withdrawal,CN,Crypto Exchange,0,8.21
TXN0010454,CUST00434,2023-04-01 19:57:00,1129.91,USD,Cash Withdrawal,UK,Healthcare,0,34.54
TXN0010455,CUST00314,2023-01-04 11:15:00,664.4,USD,Online Transfer,RU,Money Transfer,0,11.51
TXN0010456,CUST00249,2023-01-09 08:40:00,1884.72,USD,Wire Transfer,US,Travel,0,21.42
TXN0010457,CUST00412,2023-06-20 03:00:00,19729.19,USD,Wire Transfer,MX,Restaurant,0,34.21
TXN0010458,CUST00322,2023-11-16 17:47:00,8.74,USD,Cash Deposit,US,Money Transfer,0,38.35
TXN0010459,CUST00390,2023-03-15 14:06:00,26.49,USD,Cash Deposit,MX,Healthcare,0,10.42
TXN0010460,CUST00208,2023-05-06 23:53:00,113.21,USD,Wire Transfer,UK,Healthcare,0,35.45
TXN0010461,CUST00157,2023-09-12 23:10:00,39.08,USD,Cash Deposit,US,Healthcare,0,31.1
TXN0010462,CUST00426,2023-03-18 20:20:00,342.62,USD,Cash Withdrawal,AE,Retail,0,56.65
TXN0010463,CUST00168,2023-12-29 10:39:00,53.68,USD,POS,MX,Crypto Exchange,0,8.99
TXN0010464,CUST00369,2023-06-01 13:43:00,1821.26,USD,Wire Transfer,NG,Money Transfer,0,37.62
TXN0010465,CUST00166,2023-02-26 12:01:00,5214.23,USD,ACH,IN,Restaurant,0,1.72
TXN0010466,CUST00137,2023-05-13 21:34:00,1.37,USD,POS,NG,Money Transfer,0,18.84
TXN0010467,CUST00476,2023-11-10 09:06:00,193.38,USD,POS,MX,Healthcare,0,0.0
TXN0010468,CUST00300,2023-07-02 04:33:00,4928.83,USD,ACH,RU,Restaurant,0,14.23
TXN0010469,CUST00398,2023-09-29 05:55:00,28619.47,USD,Wire Transfer,RU,Healthcare,0,46.9
TXN0010470,CUST00137,2023-03-19 11:09:00,455.96,USD,Online Transfer,US,Travel,0,8.44
TXN0010471,CUST00005,2023-10-22 22:54:00,510.8,USD,ACH,BR,Money Transfer,0,0.0
TXN0010472,CUST00371,2023-01-24 17:30:00,191.84,USD,POS,RU,Crypto Exchange,0,24.74
TXN0010473,CUST00056,2023-09-11 21:00:00,9.69,USD,ACH,UK,Restaurant,0,0.0
TXN0010474,CUST00047,2023-01-19 13:04:00,787.62,USD,Online Transfer,UK,Gaming,0,0.0
TXN0010475,CUST00277,2023-03-04 14:59:00,382.87,USD,Wire Transfer,RU,Travel,0,30.49
TXN0010476,CUST00372,2023-11-17 02:27:00,156.94,USD,POS,RU,Money Transfer,0,32.45
TXN0010477,CUST00346,2023-11-10 16:30:00,641.91,USD,Cash Withdrawal,IN,Gaming,0,37.57
TXN0010478,CUST00432,2023-09-29 09:19:00,16.05,USD,ACH,IN,Money Transfer,0,50.77
TXN0010479,CUST00069,2023-10-18 23:48:00,789.81,USD,Wire Transfer,US,Travel,0,38.19
TXN0010480,CUST00005,2023-12-15 02:28:00,483.95,USD,Cash Withdrawal,BR,Crypto Exchange,0,27.8
TXN0010481,CUST00415,2023-11-26 22:19:00,4564.71,USD,POS,IN,Money Transfer,0,0.0
TXN0010482,CUST00097,2023-02-06 21:42:00,90.92,USD,Wire Transfer,UK,Healthcare,0,16.89
TXN0010483,CUST00340,2023-04-22 02:58:00,15.57,USD,POS,MX,Restaurant,0,32.71
TXN0010484,CUST00271,2023-08-31 01:19:00,2770.33,USD,Wire Transfer,RU,Retail,0,49.96
TXN0010485,CUST00227,2023-02-25 00:03:00,1526.16,USD,Cash Deposit,DE,Money Transfer,0,34.65
TXN0010486,CUST00131,2023-06-30 02:26:00,33430.99,USD,POS,RU,Crypto Exchange,0,32.61
TXN0010487,CUST00257,2023-01-30 20:53:00,25018.33,USD,Online Transfer,MX,Crypto Exchange,0,0.0
TXN0010488,CUST00428,2023-05-28 09:22:00,2365.76,USD,POS,BR,Healthcare,0,1.18
TXN0010489,CUST00354,2023-03-29 15:50:00,1226.89,USD,ACH,CN,Restaurant,0,13.84
TXN0010490,CUST00436,2023-02-26 13:58:00,1391.9,USD,POS,CN,Healthcare,0,0.0
TXN0010491,CUST00276,2023-11-02 15:10:00,497.16,USD,Cash Deposit,BR,Gaming,0,14.17
TXN0010492,CUST00334,2023-06-14 15:19:00,235.42,USD,Cash Deposit,BR,Crypto Exchange,0,9.28
TXN0010493,CUST00400,2023-04-23 06:58:00,369.16,USD,POS,US,Gaming,0,6.81
TXN0010494,CUST00456,2023-10-10 05:49:00,206.57,USD,Cash Deposit,UK,Restaurant,0,20.06
TXN0010495,CUST00111,2023-09-08 03:25:00,6945.55,USD,POS,US,Crypto Exchange,0,1.73
TXN0010496,CUST00217,2023-11-10 21:48:00,1177.2,USD,Cash Withdrawal,CN,Restaurant,0,14.68
TXN0010497,CUST00344,2023-06-08 20:51:00,614.13,USD,Online Transfer,BR,Crypto Exchange,0,0.0
TXN0010498,CUST00475,2023-08-15 11:53:00,26.6,USD,Cash Withdrawal,RU,Gaming,0,48.29
TXN0010499,CUST00377,2023-05-23 13:12:00,342.41,USD,Wire Transfer,UK,Retail,0,27.07
TXN0010500,CUST00342,2023-01-07 13:09:00,2415.38,USD,ACH,RU,Healthcare,0,31.77
TXN0010501,CUST00240,2023-05-17 14:40:00,2829.29,USD,Online Transfer,NG,Crypto Exchange,0,41.77
TXN0010502,CUST00442,2023-07-19 19:37:00,135.51,USD,Cash Deposit,RU,Healthcare,0,39.62
TXN0010503,CUST00251,2023-02-23 19:18:00,256.82,USD,Cash Withdrawal,UK,Travel,0,0.52
TXN0010504,CUST00133,2023-04-18 19:36:00,650.48,USD,ACH,DE,Money Transfer,0,0.0
TXN0010505,CUST00134,2023-06-09 08:31:00,108.5,USD,Wire Transfer,AE,Restaurant,1,63.74
TXN0010506,CUST00368,2023-12-04 02:36:00,31.28,USD,Online Transfer,DE,Travel,0,26.17
TXN0010507,CUST00427,2023-07-06 22:39:00,38.19,USD,Cash Deposit,UK,Healthcare,0,13.89
TXN0010508,CUST00176,2023-06-08 02:58:00,1787.63,USD,Cash Withdrawal,DE,Retail,0,34.88
TXN0010509,CUST00179,2023-05-10 00:20:00,134.11,USD,ACH,IN,Restaurant,0,14.41
TXN0010510,CUST00254,2023-03-11 14:25:00,779.89,USD,ACH,MX,Money Transfer,0,0.0
TXN0010511,CUST00489,2023-01-31 10:50:00,63.92,USD,ACH,RU,Crypto Exchange,0,20.16
TXN0010512,CUST00244,2023-12-03 13:05:00,454.33,USD,Online Transfer,US,Restaurant,0,1.41
TXN0010513,CUST00245,2023-05-12 18:36:00,2082.74,USD,Wire Transfer,DE,Travel,0,22.75
TXN0010514,CUST00006,2023-12-30 18:50:00,9689.6,USD,ACH,US,Healthcare,0,45.46
TXN0010515,CUST00015,2023-05-16 15:03:00,708.12,USD,Wire Transfer,UK,Healthcare,0,38.65
TXN0010516,CUST00465,2023-05-02 22:00:00,2082.98,USD,POS,CN,Healthcare,0,26.8
TXN0010517,CUST00108,2023-03-08 00:52:00,585.56,USD,POS,DE,Money Transfer,0,4.22
TXN0010518,CUST00249,2023-10-24 14:26:00,467.18,USD,Cash Deposit,US,Restaurant,0,48.46
TXN0010519,CUST00183,2023-12-05 05:47:00,3331.34,USD,ACH,DE,Healthcare,0,23.38
TXN0010520,CUST00380,2023-01-11 23:36:00,44.36,USD,Cash Withdrawal,US,Restaurant,0,17.83
TXN0010521,CUST00244,2023-07-11 09:02:00,5.62,USD,Cash Withdrawal,IN,Healthcare,0,4.06
TXN0010522,CUST00420,2023-02-07 13:55:00,616.44,USD,POS,RU,Retail,0,31.31
TXN0010523,CUST00456,2023-09-23 02:08:00,167.81,USD,Cash Deposit,US,Money Transfer,0,41.53
TXN0010524,CUST00311,2023-03-28 21:30:00,603.94,USD,Cash Withdrawal,UK,Travel,0,19.94
TXN0010525,CUST00102,2023-10-06 21:35:00,176.54,USD,Cash Deposit,US,Restaurant,0,12.2
TXN0010526,CUST00213,2023-12-22 12:20:00,3005.22,USD,Wire Transfer,UK,Travel,0,21.47
TXN0010527,CUST00184,2023-10-20 20:23:00,3273.78,USD,Cash Deposit,CN,Retail,0,22.34
TXN0010528,CUST00486,2023-11-21 08:35:00,2157.75,USD,Cash Deposit,NG,Healthcare,0,55.3
TXN0010529,CUST00310,2023-12-26 08:02:00,13898.85,USD,Cash Withdrawal,UK,Gaming,0,5.95
TXN0010530,CUST00318,2023-06-26 12:52:00,76.04,USD,POS,NG,Travel,0,26.51
TXN0010531,CUST00016,2023-03-12 16:04:00,199.65,USD,POS,US,Retail,0,0.0
TXN0010532,CUST00114,2023-10-07 03:36:00,123.97,USD,POS,US,Gaming,0,1.31
TXN0010533,CUST00095,2023-12-24 15:29:00,364.08,USD,ACH,UK,Gaming,0,11.0
TXN0010534,CUST00011,2023-10-05 07:22:00,867.48,USD,ACH,DE,Healthcare,0,11.06
TXN0010535,CUST00200,2023-10-25 01:43:00,766.48,USD,Cash Deposit,UK,Retail,0,18.87
TXN0010536,CUST00067,2023-03-14 07:44:00,18.08,USD,ACH,CN,Healthcare,0,0.0
TXN0010537,CUST00396,2023-11-10 13:51:00,5692.49,USD,Online Transfer,RU,Crypto Exchange,0,21.11
TXN0010538,CUST00152,2023-09-24 23:54:00,323.79,USD,Cash Withdrawal,UK,Gaming,0,13.12
TXN0010539,CUST00287,2023-05-07 16:33:00,607.56,USD,Cash Deposit,DE,Restaurant,0,10.23
TXN0010540,CUST00348,2023-01-05 12:59:00,539.34,USD,ACH,US,Travel,0,0.0
TXN0010541,CUST00276,2023-09-13 14:31:00,322.16,USD,POS,IN,Gaming,0,1.07
TXN0010542,CUST00427,2023-06-10 01:28:00,258.11,USD,POS,BR,Retail,0,22.28
TXN0010543,CUST00391,2023-08-10 17:05:00,3652.8,USD,Online Transfer,US,Money Transfer,0,0.0
TXN0010544,CUST00380,2023-05-06 04:47:00,23114.58,USD,ACH,DE,Crypto Exchange,1,0.0
TXN0010545,CUST00071,2023-03-08 02:16:00,1083.5,USD,Cash Deposit,DE,Travel,0,47.73
TXN0010546,CUST00055,2023-10-02 20:40:00,5.52,USD,ACH,NG,Money Transfer,0,5.77
TXN0010547,CUST00318,2023-10-30 08:46:00,238.46,USD,ACH,US,Crypto Exchange,0,10.39
TXN0010548,CUST00440,2023-11-27 13:58:00,110.58,USD,POS,IN,Crypto Exchange,0,9.84
TXN0010549,CUST00125,2023-09-30 10:44:00,225.84,USD,Online Transfer,US,Retail,0,31.03
TXN0010550,CUST00216,2023-02-17 10:40:00,1594.67,USD,ACH,NG,Gaming,0,20.69
TXN0010551,CUST00444,2023-11-26 17:00:00,2077.9,USD,Wire Transfer,RU,Restaurant,0,35.68
TXN0010552,CUST00372,2023-02-27 17:46:00,1607.22,USD,ACH,US,Crypto Exchange,0,0.0
TXN0010553,CUST00183,2023-11-01 15:50:00,29.71,USD,Online Transfer,US,Money Transfer,0,22.73
TXN0010554,CUST00398,2023-09-05 06:33:00,475.33,USD,Cash Deposit,CN,Money Transfer,0,36.98
TXN0010555,CUST00301,2023-06-07 11:26:00,16.29,USD,Online Transfer,UK,Crypto Exchange,0,5.2
TXN0010556,CUST00348,2023-07-04 07:27:00,488.76,USD,Online Transfer,US,Crypto Exchange,1,14.24
TXN0010557,CUST00089,2023-06-14 08:40:00,130.86,USD,Cash Withdrawal,CN,Crypto Exchange,0,33.54
TXN0010558,CUST00459,2023-08-19 22:30:00,326.41,USD,Online Transfer,US,Healthcare,0,0.71
TXN0010559,CUST00201,2023-03-18 18:11:00,12514.29,USD,POS,DE,Money Transfer,0,2.18
TXN0010560,CUST00276,2023-06-04 08:26:00,4629.02,USD,Cash Withdrawal,US,Money Transfer,0,34.87
TXN0010561,CUST00356,2023-06-02 07:01:00,46.83,USD,ACH,US,Travel,0,0.0
TXN0010562,CUST00430,2023-12-01 08:40:00,3265.21,USD,Online Transfer,DE,Retail,1,0.0
TXN0010563,CUST00233,2023-06-03 14:51:00,177.43,USD,Wire Transfer,NG,Restaurant,0,57.94
TXN0010564,CUST00109,2023-07-07 06:22:00,1406.93,USD,POS,MX,Retail,0,0.0
TXN0010565,CUST00303,2023-03-16 08:57:00,1598.22,USD,Cash Withdrawal,IN,Crypto Exchange,0,37.73
TXN0010566,CUST00313,2023-07-03 22:09:00,144.16,USD,Online Transfer,CN,Healthcare,0,0.0
TXN0010567,CUST00279,2023-03-31 05:43:00,396.41,USD,Online Transfer,UK,Gaming,0,0.0
TXN0010568,CUST00127,2023-09-22 16:52:00,1757.37,USD,Online Transfer,AE,Travel,0,35.51
TXN0010569,CUST00485,2023-05-03 14:06:00,116.24,USD,Cash Deposit,NG,Travel,0,52.64
TXN0010570,CUST00479,2023-01-31 18:25:00,6547.06,USD,POS,US,Retail,0,3.03
TXN0010571,CUST00292,2023-01-29 14:44:00,327.26,USD,Online Transfer,DE,Gaming,0,1.7
TXN0010572,CUST00072,2023-08-22 16:00:00,1914.83,USD,ACH,BR,Money Transfer,0,9.13
TXN0010573,CUST00071,2023-09-14 02:32:00,1398.17,USD,Cash Withdrawal,MX,Retail,0,44.11
TXN0010574,CUST00321,2023-12-09 13:32:00,4112.74,USD,Cash Withdrawal,US,Crypto Exchange,0,16.85
TXN0010575,CUST00190,2023-08-06 07:59:00,83.15,USD,ACH,MX,Retail,0,20.98
TXN0010576,CUST00030,2023-11-02 23:27:00,2321.83,USD,ACH,UK,Gaming,0,14.02
TXN0010577,CUST00173,2023-09-10 17:07:00,9043.35,USD,Cash Withdrawal,US,Travel,0,43.48
